"","FT","Census","Segment","Start","End","Segment_Tags","Distance","Date","Observer","Hour","Humidity_Census","Rain_History","Rain_Type","H.picta","H.zeylanica","Humidity_Segment","Weather","Comments","Long_Rain","Observer.S","year","dates","MinAlt","MaxAlt","MedAlt","partition"
"12546","5.LG","6A","6A-08","SI 08","SI 05",3,150,"2017-10-13","LD","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","","1-3 jam","LD","2017",NA,200,400,300,"LG.II"
"12547","5.LG","5A","5A-07","TL 40","GP 36",10,500,"2015-11-06","MI","05:30 AM","moist","2.day_before_yesterday","2.drizzle","0","0","2.moist","1.clear","","","MI","2015",NA,200,400,300,"LG.I"
"12548","5.LG","6A","6A-05","HB 04","DP 7",10,500,"2016-04-13","LD","05:30 AM","dry","3.yesterday","2.drizzle","0","0","1.dry","1.clear","","","LD","2016",NA,200,400,300,"LG.II"
"12549","5.LG","6B","6B-07","HB 14","UB 23",10,500,"2018-02-25","SY & LI","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear","",">1 jam","> 1 Obs","2018",NA,200,400,300,"LG.II"
"12550","5.LG","13A","13A-01","ML 20","GP 58",10,500,"2018-03-05","JK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","JK","2018",NA,200,400,300,"UG.I"
"12551","5.LG","6A","6A-04","HB 14","HB 04",10,500,"2019-01-12","DK","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","DK","2019",NA,200,400,300,"LG.II"
"12552","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2018-02-25","SY & LI","05:30 AM","wet","4.last_night","2.drizzle","0","0","3.wet","1.clear","",">1 jam","> 1 Obs","2018",NA,200,400,300,"LG.II"
"12553","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2013-10-12","SY","05:30 AM","wet","3.yesterday","3.medium","0","0","3.wet","1.clear","","1-3 jam","SY","2013",NA,200,400,300,"LG.I"
"12554","5.LG","5B","5B-08","JB 11","JB 05",7,350,"2019-10-22","JK","05:30 AM","wet","1.over_48_hours","1.no_rain","0","0","3.wet","5.cloudy","","","JK","2019",NA,200,400,300,"LG.I"
"12555","5.LG","6B","6B-06","HB 04","HB 14",10,500,"2019-09-04","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2019",NA,200,400,300,"LG.II"
"12556","5.LG","5B","5B-03","GP 36","TL 40",10,500,"2017-04-23","LD","05:30 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","",">1 jam","LD","2017",NA,200,400,300,"LG.I"
"12557","5.LG","13A","13A-01","ML 20","GP 58",10,500,"2014-09-30","MI","05:30 AM","wet","4.last_night","3.medium","0","0","3.wet","4.cloudy/fog","","5-7 jam","MI","2014",NA,200,400,300,"UG.I"
"12558","5.LG","6A","6A-06","SI 28","SI 18",10,500,"2016-04-13","LD","05:30 AM","dry","3.yesterday","2.drizzle","0","0","1.dry","1.clear","","","LD","2016",NA,200,400,300,"LG.II"
"12559","5.LG","6A","6A-07","SI 18","SI 08",10,500,"2019-02-15","SY","05:30 AM","wet","2.day_before_yesterday","3.medium","0","0","3.wet","5.cloudy","",">7jam","SY","2019",NA,200,400,300,"LG.II"
"12560","5.LG","11A","11A-04","JB 04","JB 07",3,150,"2016-10-12","LD","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2016",NA,200,400,300,"LG.I"
"12561","5.LG","6A","6A-03","UB23","HB 14",10,500,"2019-01-12","DK","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","DK","2019",NA,200,400,300,"LG.II"
"12562","5.LG","5B","5B-03","GP 36","TL 40",10,500,"2019-04-24","LD","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","5.cloudy","",">1 jam","LD","2019",NA,200,400,300,"LG.I"
"12563","5.LG","5A","5A-06","TL 30","TL 40",10,500,"2015-11-06","MI","05:30 AM","moist","2.day_before_yesterday","2.drizzle","0","0","2.moist","1.clear","","","MI","2015",NA,200,400,300,"LG.I"
"12564","5.LG","5B","5B-04","TL 40","TL 30",10,500,"2017-04-23","LD","05:30 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","",">1 jam","LD","2017",NA,200,400,300,"LG.I"
"12565","5.LG","6A","6A-07","SI 18","SI 08",10,500,"2017-09-16","SY","05:30 AM","dry","3.yesterday","3.medium","0","0","1.dry","1.clear","<1 jam","","SY","2017",NA,200,400,300,"LG.II"
"12566","5.LG","5A","5A-02","JB 04","JB 11",7,350,"2019-03-06","DK","05:30 AM","moist","4.last_night","3.medium","0","0","1.dry","5.cloudy","","<1 jam","DK","2019",NA,200,400,300,"LG.I"
"12567","5.LG","6A","6A-04","HB 14","HB 04",10,500,"2019-02-15","SY","05:30 AM","wet","2.day_before_yesterday","3.medium","0","0","3.wet","1.clear","",">7jam","SY","2019",NA,200,400,300,"LG.II"
"12568","5.LG","6A","6A-05","HB 04","DP 7",10,500,"2017-09-16","SY","05:30 AM","dry","3.yesterday","3.medium","0","0","1.dry","1.clear","<1 jam","","SY","2017",NA,200,400,300,"LG.II"
"12569","5.LG","6A","6A-05","HB 04","DP 7",10,500,"2019-01-12","DK","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","DK","2019",NA,200,400,300,"LG.II"
"12570","5.LG","6A","6A-06","SI 28","SI 18",10,500,"2017-09-16","SY","05:30 AM","dry","3.yesterday","3.medium","0","0","1.dry","1.clear","<1 jam","","SY","2017",NA,200,400,300,"LG.II"
"12571","6.UG","8A","8A-03","UB 52","LM 08",10,500,"2016-05-09","MI","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","5.cloudy","","","MI","2016",NA,350,800,575,"UG.II"
"12572","6.UG","14A","14A-09","NB 14","NB 05",9,450,"2018-04-16","DK","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","5.cloudy","",">1 jam","DK","2018",NA,350,800,575,"UG.II"
"12573","6.UG","14B","14B-06","UB 60","UB 50",10,500,"2014-01-26","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12574","6.UG","7B","7B-03","MR 02","GP 74",4,200,"2013-07-22","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2013",NA,350,800,575,"UG.I"
"12575","6.UG","8A","8A-03","UB 52","LM 08",10,500,"2014-02-03","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12576","6.UG","7A","7A-03","MR 02","GP 74",4,200,"2015-06-09","SY","05:30 AM","wet","4.last_night","3.medium","0","0","3.wet","5.cloudy","","","SY","2015",NA,350,800,575,"UG.I"
"12577","6.UG","8B","8B-03","UB 52","LM 08",10,500,"2016-05-24","SY","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","SY","2016",NA,350,800,575,"UG.II"
"12578","6.UG","14A","14A-02","UB 30","UB 40",10,500,"2013-12-15","LD","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","5.cloudy","","1-3 jam","LD","2013",NA,350,800,575,"UG.II"
"12579","6.UG","14A","14A-02","UB 30","UB 40",10,500,"2015-06-16","LD","05:30 AM","moist","2.day_before_yesterday","3.medium","0","0","1.dry","1.clear","","","LD","2015",NA,350,800,575,"UG.II"
"12580","6.UG","14B","14B-07","UB 50","UB 40",10,500,"2014-01-26","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12581","6.UG","7A","7A-02","MR 12","MR 02",10,500,"2015-06-09","SY","05:30 AM","wet","4.last_night","3.medium","0","1","3.wet","5.cloudy","","","SY","2015",NA,350,800,575,"UG.I"
"12582","6.UG","13B","13B-04","FS 15","FS 25",10,500,"2016-11-20","SY","05:30 AM","moist","2.day_before_yesterday","4.heavy","0","0","2.moist","1.clear","","1-3 jam","SY","2016",NA,350,800,575,"UG.I"
"12583","6.UG","8A","8A-04","LM 08","LM 02",6,300,"2014-02-03","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12584","6.UG","8A","8A-03","UB 52","LM 08",10,500,"2018-04-09","SY","05:30 AM","dry","2.day_before_yesterday","3.medium","0","0","2.moist","1.clear","",">1 jam","SY","2018",NA,350,800,575,"UG.II"
"12585","6.UG","14B","14B-05","MS 24","UB 60",10,500,"2013-12-28","MI","05:30 AM","dry","4.last_night","2.drizzle","0","0","1.dry","1.clear","","1-3 jam","MI","2013",NA,350,800,575,"UG.II"
"12586","6.UG","7B","7B-03","MR 02","GP 74",4,200,"2016-05-24","LD","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","LD","2016",NA,350,800,575,"UG.I"
"12587","6.UG","8B","8B-03","UB 52","LM 08",10,500,"2017-10-25","DK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","DK","2017",NA,350,800,575,"UG.II"
"12588","6.UG","7A","7A-02","MR 12","MR 02",10,500,"2016-11-09","LD+BB","05:30 AM","wet","4.last_night","3.medium","0","0","3.wet","5.cloudy","","3-5 jam","> 1 Obs","2016",NA,350,800,575,"UG.I"
"12589","6.UG","8A","8A-01","NB 05","NB15",10,500,"2014-01-03","SY","05:35 AM","moist","4.last_night","2.drizzle","0","0","2.moist","5.cloudy","","<1 jam","SY","2014",NA,350,800,575,"UG.II"
"12590","6.UG","13A","13A-06","FS 15","FS 04",11,550,"2013-02-02","AB","05:35 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","","<1 jam","AB","2013",NA,350,800,575,"UG.I"
"12591","6.UG","14A","14A-07","MS 14","MS 04",10,500,"2019-03-16","DK","05:30 AM","dry","3.yesterday","2.drizzle","0","0","1.dry","1.clear","","<1 jam","DK","2019",NA,350,800,575,"UG.II"
"12592","6.UG","14B","14B-08","UB 40","UB 30",10,500,"2014-01-26","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12593","6.UG","7A","7A-03","MR 02","GP 74",4,200,"2015-07-10","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2015",NA,350,800,575,"UG.I"
"12594","6.UG","13B","13B-01","TK 13","TK 18",5,250,"2013-06-19","AB","05:40 AM","dry","2.day_before_yesterday","2.drizzle","0","0","1.dry","1.clear","","< 1jam","AB","2013",NA,350,800,575,"UG.I"
"12595","6.UG","7A","7A-02","MR 12","MR 02",10,500,"2016-07-23","LD","05:40 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","<1 jam","LD","2016",NA,350,800,575,"UG.I"
"12596","6.UG","13A","13A-05","FS 25","FS 15",10,500,"2013-02-02","AB","05:35 AM","moist","4.last_night","3.medium","0","0","2.moist","1.clear","","<1 jam","AB","2013",NA,350,800,575,"UG.I"
"12597","6.UG","13B","13B-02","TK 18","MR 8",10,500,"2015-06-19","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12598","6.UG","7A","7A-03","MR 02","GP 74",4,200,"2016-07-23","LD","05:40 AM","moist","4.last_night","2.drizzle","0","1","2.moist","1.clear","","<1 jam","LD","2016",NA,350,800,575,"UG.I"
"12599","6.UG","7B","7B-03","MR 02","GP 74",4,200,"2015-02-23","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12600","6.UG","14A","14A-08","MS 04","NB 14",10,500,"2014-02-17","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,350,800,575,"UG.II"
"12601","6.UG","13B","13B-06","GP 74","GP 68",6,300,"2015-06-19","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12602","6.UG","13B","13B-03","FS 04","FS 15",11,550,"2015-05-20","LD/MK","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","","<1 jam","> 1 Obs","2015",NA,350,800,575,"UG.I"
"12603","6.UG","8B","8B-02","NB 15","UB 52",10,500,"2015-05-26","JK","05:30 AM","moist","3.yesterday","3.medium","2","0","2.moist","1.clear","","1-3 jam","JK","2015",NA,350,800,575,"UG.II"
"12604","6.UG","13B","13B-07","GP 68","GP 58",10,500,"2015-06-19","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12605","6.UG","7A","7A-01","TK 13","MR 12",10,500,"2015-06-09","SY","05:30 AM","wet","4.last_night","3.medium","0","0","3.wet","5.cloudy","","","SY","2015",NA,350,800,575,"UG.I"
"12606","6.UG","14B","14B-06","MS 27","UB 57",10,500,"2019-09-05","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2019",NA,350,800,575,"UG.II"
"12607","6.UG","14A","14A-09","NB 14","NB 05",9,450,"2014-02-17","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,350,800,575,"UG.II"
"12608","6.UG","13A","13A-05","FS 25","FS 15",10,500,"2019-04-05","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2019",NA,350,800,575,"UG.I"
"12609","6.UG","7B","7B-02","MR 12","MR 02",10,500,"2016-05-24","LD","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","LD","2016",NA,350,800,575,"UG.I"
"12610","6.UG","14A","14A-09","NB 14","NB 05",9,450,"2013-12-15","LD","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","LD","2013",NA,350,800,575,"UG.II"
"12611","6.UG","14B","14B-03","MS 04","MS 14",10,500,"2014-01-26","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","1","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12612","6.UG","8A","8A-03","UB 52","LM 08",10,500,"2015-01-09","JK","05:30 AM","wet","4.last_night","2.drizzle","4","1","3.wet","7.rain","","<1 jam","JK","2015",NA,350,800,575,"UG.II"
"12613","6.UG","7B","7B-02","MR 12","MR 02",10,500,"2015-02-23","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12614","6.UG","14B","14B-05","MS 24","UB 60",10,500,"2014-01-26","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12615","6.UG","14A","14A-07","MS 14","MS 04",10,500,"2014-02-17","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,350,800,575,"UG.II"
"12616","6.UG","14B","14B-04","MS 14","MS 24",10,500,"2013-12-28","MI","05:30 AM","dry","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","MI","2013",NA,350,800,575,"UG.II"
"12617","6.UG","14A","14A-03","UB 40","UB 50",10,500,"2013-11-14","SY","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","SY","2013",NA,350,800,575,"UG.II"
"12618","6.UG","13B","13B-04","FS 15","FS 25",10,500,"2015-05-20","LD/MK","05:30 AM","moist","3.yesterday","3.medium","0","1","2.moist","1.clear","","<1 jam","> 1 Obs","2015",NA,350,800,575,"UG.I"
"12619","6.UG","7B","7B-03","MR 02","GP 74",4,200,"2017-10-25","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2017",NA,350,800,575,"UG.I"
"12620","6.UG","13B","13B-01","TK 13","TK 18",5,250,"2015-06-19","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12621","6.UG","13B","13B-06","GP 74","GP 68",6,300,"2013-07-18","SL","05:35 AM","wet","5.raining","2.drizzle","0","1","2.moist","5.cloudy","","1-3 jam","SL","2013",NA,350,800,575,"UG.I"
"12622","6.UG","13B","13B-03","FS 04","FS 15",11,550,"2015-06-19","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12623","6.UG","8A","8A-02","NB 15","UB 52",10,500,"2014-01-03","SY","05:35 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","<1 jam","SY","2014",NA,350,800,575,"UG.II"
"12624","6.UG","14A","14A-02","UB 30","UB 40",10,500,"2015-05-15","SY","05:30 AM","wet","3.yesterday","3.medium","0","0","3.wet","1.clear","","1-3 jam","SY","2015",NA,350,800,575,"UG.II"
"12625","6.UG","13B","13B-06","GP 74","GP 68",6,300,"2016-11-20","SY","05:30 AM","moist","2.day_before_yesterday","4.heavy","0","0","2.moist","1.clear","","1-3 jam","SY","2016",NA,350,800,575,"UG.I"
"12626","6.UG","13B","13B-04","FS 15","FS 25",10,500,"2015-06-19","JK","05:30 AM","moist","1.over_48_hours","1.no_rain","0","1","2.moist","1.clear","","","JK","2015",NA,350,800,575,"UG.I"
"12627","6.UG","8B","8B-01","NB 05","NB15",10,500,"2015-05-26","JK","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","","1-3 jam","JK","2015",NA,350,800,575,"UG.II"
"12628","6.UG","14A","14A-04","UB 50","UB 60",10,500,"2013-11-14","SY","05:30 AM","moist","4.last_night","2.drizzle","0","0","3.wet","1.clear","","1-3 jam","SY","2013",NA,350,800,575,"UG.II"
"12629","6.UG","7B","7B-01","TK 13","MR 12",10,500,"2017-10-25","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2017",NA,350,800,575,"UG.I"
"12630","6.UG","7A","7A-01","TK 13","MR 12",10,500,"2013-01-07","MI","05:30 AM","moist","2.day_before_yesterday","3.medium","0","0","2.moist","1.clear","","< 1jam","MI","2013",NA,350,800,575,"UG.I"
"12631","6.UG","14A","14A-06","MS 24","MS 14",10,500,"2014-02-17","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,350,800,575,"UG.II"
"12632","6.UG","8B","8B-02","NB 15","UB 52",10,500,"2017-10-25","DK","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","DK","2017",NA,350,800,575,"UG.II"
"12633","6.UG","13B","13B-04","FS 15","FS 25",10,500,"2014-08-24","MI","05:30 AM","dry","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","<1 jam","MI","2014",NA,350,800,575,"UG.I"
"12634","6.UG","14A","14A-06","MS 24","MS 14",10,500,"2014-04-18","LD","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2014",NA,350,800,575,"UG.II"
"12635","6.UG","8A","8A-02","NB 15","UB 52",10,500,"2014-06-05","MI","05:30 AM","moist","3.yesterday","3.medium","0","0","2.moist","1.clear","","<1 jam","MI","2014",NA,350,800,575,"UG.II"
"12636","6.UG","7A","7A-02","MR 12","MR 02",10,500,"2013-07-02","LD","05:35 AM","moist","4.last_night","2.drizzle","0","1","2.moist","5.cloudy","","< 1jam","LD","2013",NA,350,800,575,"UG.I"
"12637","6.UG","8A","8A-03","UB 52","LM 08",10,500,"2018-05-08","JK","05:30 AM","moist","3.yesterday","3.medium","0","4","3.wet","1.clear","",">1 jam","JK","2018",NA,350,800,575,"UG.II"
"12638","6.UG","7B","7B-01","TK 13","MR 12",10,500,"2016-05-24","LD","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","LD","2016",NA,350,800,575,"UG.I"
"12639","6.UG","14A","14A-06","MS 24","MS 14",10,500,"2013-11-14","SY","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","SY","2013",NA,350,800,575,"UG.II"
"12640","6.UG","14A","14A-05","UB 60","MS 24",10,500,"2013-11-14","SY","05:30 AM","moist","4.last_night","2.drizzle","0","0","3.wet","1.clear","","1-3 jam","SY","2013",NA,350,800,575,"UG.II"
"12641","6.UG","8A","8A-03","UB 52","LM 08",10,500,"2014-12-10","MI","05:30 AM","moist","2.day_before_yesterday","3.medium","0","0","1.dry","1.clear","","<1 jam","MI","2014",NA,350,800,575,"UG.II"
"12642","6.UG","14B","14B-02","NB 14","MS 04",10,500,"2013-12-28","MI","05:30 AM","dry","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","MI","2013",NA,350,800,575,"UG.II"
"12643","6.UG","13A","13A-05","FS 25","FS 15",10,500,"2019-03-05","LD","05:30 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","5.cloudy","","","LD","2019",NA,350,800,575,"UG.I"
"12644","6.UG","8A","8A-04","LM 08","LM 02",6,300,"2016-06-10","JK","05:30 AM","moist","4.last_night","3.medium","0","3","2.moist","1.clear","",">1 jam","JK","2016",NA,350,800,575,"UG.II"
"12645","6.UG","7A","7A-03","MR 02","GP 74",4,200,"2016-06-10","MI","05:30 AM","moist","4.last_night","3.medium","0","0","2.moist","5.cloudy","",">1 jam","MI","2016",NA,350,800,575,"UG.I"
"12646","6.UG","14A","14A-05","UB 60","MS 24",10,500,"2014-07-16","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","MI","2014",NA,350,800,575,"UG.II"
"12647","6.UG","14B","14B-01","NB 05","NB 14",9,450,"2013-12-28","MI","05:30 AM","dry","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","MI","2013",NA,350,800,575,"UG.II"
"12648","6.UG","13A","13A-05","FS 25","FS 15",10,500,"2015-12-06","MI","05:30 AM","moist","3.yesterday","2.drizzle","0","0","2.moist","1.clear","","","MI","2015",NA,350,800,575,"UG.I"
"12649","6.UG","13B","13B-06","GP 74","GP 68",6,300,"2016-10-24","MI","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","<1 jam","MI","2016",NA,350,800,575,"UG.I"
"12650","6.UG","7A","7A-03","MR 02","GP 74",4,200,"2016-11-09","LD+BB","05:30 AM","wet","4.last_night","3.medium","0","2","3.wet","5.cloudy","","3-5 jam","> 1 Obs","2016",NA,350,800,575,"UG.I"
"12651","6.UG","13B","13B-07","GP 68","GP 58",10,500,"2013-12-17","LD","05:35 AM","moist","1.over_48_hours","1.no_rain","0","0","2.moist","1.clear","","","LD","2013",NA,350,800,575,"UG.I"
"12652","6.UG","14B","14B-01","NB 05","NB 14",9,450,"2014-01-26","MI","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","5.cloudy","","","MI","2014",NA,350,800,575,"UG.II"
"12653","6.UG","14A","14A-02","UB 30","UB 40",10,500,"2013-11-14","SY","05:30 AM","moist","4.last_night","2.drizzle","0","0","2.moist","1.clear","","1-3 jam","SY","2013",NA,350,800,575,"UG.II"
"12654","6.UG","13B","13B-06","GP 74","GP 68",6,300,"2016-12-20","LD","05:35 AM","moist","2.day_before_yesterday","3.medium","0","0","2.moist","1.clear","","<1 jam","LD","2016",NA,350,800,575,"UG.I"
"12655","6.UG","7B","7B-02","MR 12","MR 02",10,500,"2017-10-25","SY","05:30 AM","dry","1.over_48_hours","1.no_rain","0","0","1.dry","1.clear","","","SY","2017",NA,350,800,575,"UG.I"
"12656","6.UG","14B","14B-03","MS 04","MS 14",10,500,"2013-12-28","MI","05:30 AM","dry","4.last_night","2.drizzle","0","1","2.moist","1.clear","","1-3 jam","MI","2013",NA,350,800,575,"UG.II"
